PreCondName,TrgCol,ratingName,CSName,UCSName,SoundName,Session_Condition.thisRepN,Session_Condition.thisTrialN,Session_Condition.thisN,Session_Condition.thisIndex,PreCond.thisRepN,PreCond.thisTrialN,PreCond.thisN,PreCond.thisIndex,RatingPreCond.thisRepN,RatingPreCond.thisTrialN,RatingPreCond.thisN,RatingPreCond.thisIndex,Cond.thisRepN,Cond.thisTrialN,Cond.thisN,Cond.thisIndex,RatingCond.thisRepN,RatingCond.thisTrialN,RatingCond.thisN,RatingCond.thisIndex,InstrBkg.started,TagFig.started,InstrKeyResp.started,InstrKeyResp.keys,InstrKeyResp.rt,precondBkg.started,imagePreCond.started,imagePreCond.stopped,BlankBkg.started,BlankBkg.stopped,precondBkg.stopped,Bkg.started,image.started,Scale.started,Scale.response,Scale.rt,fearRating.keys,fearRating.rt,InstrBkg2.started,TagFig2.started,key_resp.started,key_resp.keys,key_resp.rt,CSBkg.started,CS_image.started,UCSBkg.started,UCS_image.started,sound_1.started,CSBkg.stopped,CS_image.stopped,UCSBkg.stopped,UCS_image.stopped,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,14,14,28,,,,,,,,,,,,,1033.9182724169805,1042.1488546669716,,,,,,,,,,,,,,1025.9095234169508,1025.9095234169508,,,,1033.9182724169805,1033.9182724169805,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,-0.1,,Condition/CS+2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,15,15,1,,,,,,,,,,,,,1050.1279221669538,1058.430517959001,,,,,,,,,,,,,,1042.1488546669716,1042.1488546669716,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,16,16,26,,,,,,,,,,,,,1066.390396999952,1074.447742041957,,,,,,,,,,,,,,1058.430517959001,1058.430517959001,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,17,17,29,,,,,,,,,,,,,1082.463914916967,1090.6115062499885,,,,,,,,,,,,,,1074.447742041957,1074.447742041957,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+2.BMP,Condition/UCS2.BMP,Sound/scream1.wav,1,0,1,0,,,,,,,,,0,18,18,5,,,,,,,,,,,,,1097.6111034589703,1106.0774595839903,,,,,,,,,,,,,,1090.6115062499885,1090.6115062499885,1096.7893199999817,1096.7893199999817,1096.793330174964,1096.7893199999817,1096.7893199999817,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,19,19,16,,,,,,,,,,,,,1114.0558730419725,1122.2952691249666,,,,,,,,,,,,,,1106.0774595839903,1106.0774595839903,,,,1114.0558730419725,1114.0558730419725,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+2.BMP,Condition/UCS2.BMP,Sound/scream1.wav,1,0,1,0,,,,,,,,,0,20,20,11,,,,,,,,,,,,,1129.312676624977,1137.4451374589698,,,,,,,,,,,,,,1122.2952691249666,1122.2952691249666,1128.3659375839634,1128.3659375839634,1128.362045249989,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+2.BMP,Condition/UCS2.BMP,Sound/scream1.wav,1,0,1,0,,,,,,,,,0,21,21,6,,,,,,,,,,,,,1144.4454228749964,1152.5187186249532,,,,,,,,,,,,,,1137.4451374589698,1137.4451374589698,1143.4454880419653,1143.4454880419653,1143.4460491919483,1143.4454880419653,1143.4454880419653,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,22,22,20,,,,,,,,,,,,,1160.5656396249542,1168.6809371249983,,,,,,,,,,,,,,1152.5187186249532,1152.5187186249532,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,23,23,15,,,,,,,,,,,,,1176.7331630839617,1184.863745541952,,,,,,,,,,,,,,1168.6809371249983,1168.6809371249983,,,,1176.7331630839617,1176.7331630839617,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,24,24,17,,,,,,,,,,,,,1192.9108011249918,1201.1345022919704,,,,,,,,,,,,,,1184.863745541952,1184.863745541952,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+2.BMP,Condition/UCS2.BMP,Sound/scream1.wav,1,0,1,0,,,,,,,,,0,25,25,9,,,,,,,,,,,,,1208.1296458339784,1216.4041245419648,,,,,,,,,,,,,,1201.1345022919704,1201.1345022919704,1207.2507812499534,1207.2507812499534,1207.2463996169624,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,26,26,19,,,,,,,,,,,,,1224.4234505839995,1232.4834429999464,,,,,,,,,,,,,,1216.4041245419648,1216.4041245419648,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+2.BMP,Condition/UCS2.BMP,Sound/scream1.wav,1,0,1,0,,,,,,,,,0,27,27,12,,,,,,,,,,,,,1239.481657833967,1247.5317111249897,,,,,,,,,,,,,,1232.4834429999464,1232.4834429999464,1238.609354583954,1238.609354583954,1238.5977018419712,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,28,28,24,,,,,,,,,,,,,1255.4883388339658,1263.9677959999535,,,,,,,,,,,,,,1247.5317111249897,1247.5317111249897,,,,1255.4883388339658,1255.4883388339658,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,29,29,25,,,,,,,,,,,,,1272.046808666957,1280.4431634999928,,,,,,,,,,,,,,1263.9677959999535,1263.9677959999535,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,-0.1,Instructions_EN/ratingCS+2.png,,,,1,0,1,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,1280.4431634999928,1280.4431634999928,1280.4431634999928,None,None,4,98.38367754098726,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,Instructions_EN/ratingCS-2.png,,,,1,0,1,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,1379.0223362919642,1379.0223362919642,1379.0223362919642,None,None,4,0.30750370799796656,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+3.BMP,-0.1,,,,,2,0,2,0,0,0,0,2,,,,,,,,,,,,,1379.3868152919458,1379.3868152919458,1379.3868152919458,space,1.1207284160191193,1380.572683958977,1380.572683958977,,1386.5417209999869,1395.0139507089625,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+4.BMP,0.4,,,,,2,0,2,0,0,1,1,7,,,,,,,,,,,,,,,,,,1395.0139507089625,1395.0139507089625,1400.9859274999471,1401.0033799589728,1409.1062504169531,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+4.BMP,0.4,,,,,2,0,2,0,0,2,2,5,,,,,,,,,,,,,,,,,,1409.1062504169531,1409.1062504169531,1415.1038321249653,1415.1199647499598,1423.2233274169848,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+3.BMP,-0.1,,,,,2,0,2,0,0,3,3,0,,,,,,,,,,,,,,,,,,1423.2233274169848,1423.2233274169848,1429.2043957919814,1429.2373304169741,1437.5366837499896,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+4.BMP,0.4,,,,,2,0,2,0,0,4,4,9,,,,,,,,,,,,,,,,,,1437.5366837499896,1437.5366837499896,1443.520974916988,1443.5378578339587,1451.8892197919777,1443.5378578339587,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+3.BMP,-0.1,,,,,2,0,2,0,0,5,5,1,,,,,,,,,,,,,,,,,,1451.8892197919777,1451.8892197919777,1457.8880982919945,1457.9048297089757,1466.0220239170012,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+3.BMP,-0.1,,,,,2,0,2,0,0,6,6,4,,,,,,,,,,,,,,,,,,1466.0220239170012,1466.0220239170012,1472.005019708944,1472.0214178749593,1480.1719989589765,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+4.BMP,0.4,,,,,2,0,2,0,0,7,7,6,,,,,,,,,,,,,,,,,,1480.1719989589765,1480.1719989589765,1486.1562705839751,1486.1719967919635,1494.4067839999916,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+3.BMP,-0.1,,,,,2,0,2,0,0,8,8,3,,,,,,,,,,,,,,,,,,1494.4067839999916,1494.4067839999916,1500.3899032089976,1500.4072964589577,1508.727817166946,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+4.BMP,0.4,,,,,2,0,2,0,0,9,9,8,,,,,,,,,,,,,,,,,,1508.727817166946,1508.727817166946,1514.706878416997,1514.72309158399,1522.8958842919674,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,-0.1,Instructions_EN/ratingCS+3.png,,,,2,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,1522.8958842919674,1522.8958842919674,1522.8958842919674,None,None,5,6.596292916976381,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,Instructions_EN/ratingCS+4.png,,,,2,0,2,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,1529.6819492089562,1529.6819492089562,1529.6819492089562,None,None,4,0.6256160830380395,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.3909818339744,1530.3909818339744,1530.3909818339744,space,1.010293667030055,,,,,,,,,,,,,,,,,
