PreCondName,TrgCol,ratingName,CSName,UCSName,SoundName,ExtName,Session_Condition.thisRepN,Session_Condition.thisTrialN,Session_Condition.thisN,Session_Condition.thisIndex,PreCond.thisRepN,PreCond.thisTrialN,PreCond.thisN,PreCond.thisIndex,RatingPreCond.thisRepN,RatingPreCond.thisTrialN,RatingPreCond.thisN,RatingPreCond.thisIndex,Cond.thisRepN,Cond.thisTrialN,Cond.thisN,Cond.thisIndex,RatingCond.thisRepN,RatingCond.thisTrialN,RatingCond.thisN,RatingCond.thisIndex,Session_Extinction.thisRepN,Session_Extinction.thisTrialN,Session_Extinction.thisN,Session_Extinction.thisIndex,Extinction.thisRepN,Extinction.thisTrialN,Extinction.thisN,Extinction.thisIndex,RatingExt.thisRepN,RatingExt.thisTrialN,RatingExt.thisN,RatingExt.thisIndex,InstrBkg.started,InstrBkg.stopped,TagFig.started,TagFig.stopped,InstrKeyResp.keys,InstrKeyResp.rt,InstrKeyResp.started,InstrKeyResp.stopped,precondBkg.started,precondBkg.stopped,imagePreCond.started,imagePreCond.stopped,BlankBkg.started,BlankBkg.stopped,Bkg.started,Bkg.stopped,image.started,image.stopped,Scale.response,Scale.rt,Scale.started,Scale.stopped,InstrBkg2.started,InstrBkg2.stopped,TagFig2.started,TagFig2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,CSBkg.started,CSBkg.stopped,CS_image.started,CS_image.stopped,UCSBkg.started,UCSBkg.stopped,UCS_image.started,UCS_image.stopped,sound_1.started,sound_1.stopped,InstrBkg3.started,InstrBkg3.stopped,TagFig3.started,TagFig3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ExtBkg.started,ExtBkg.stopped,Ext_image.started,Ext_image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,-0.1,,Condition\CS+2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0557123000035,None,,,,,,,,,,,,,,,,,194.4814298999845,None,194.4814298999845,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.28746000002138,None,,,,,,,,,,,,,,,,,199.28149470000062,None,199.28149470000062,None,200.4005487000104,None,200.4005487000104,None,200.4063536400092,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,3,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.98400080000283,None,,,,,,,,,,,,,,,,,201.44425589998718,None,201.44425589998718,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,4,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.22056330001215,None,,,,,,,,,,,,,,,,,206.16176390001783,None,206.16176390001783,None,208.17010280000977,None,208.17010280000977,None,208.09445890997887,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.5185944000259,None,,,,,,,,,,,,,,,,,208.44348970003193,None,208.44348970003193,None,209.55877970001893,None,209.55877970001893,None,209.5594244400156,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.79014130000724,None,,,,,,,,,,,,,,,,,210.72855320002418,None,210.72855320002418,None,211.73788369999966,None,211.73788369999966,None,211.74562245998533,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.877197600028,None,,,,,,,,,,,,,,,,,212.82841250003548,None,212.82841250003548,None,213.85157840000466,None,213.85157840000466,None,213.84560325999047,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,8,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.51052609999897,None,,,,,,,,,,,,,,,,,215.01126810000278,None,215.01126810000278,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,9,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.81530090002343,None,,,,,,,,,,,,,,,,,219.77361179998843,None,219.77361179998843,None,221.79330210003536,None,221.79330210003536,None,221.72499443996932,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.02636080002412,None,,,,,,,,,,,,,,,,,222.03017089999048,None,222.03017089999048,None,223.13461599999573,None,223.13461599999573,None,223.13079320998514,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,Condition\CS+2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.61846710002283,None,,,,,,,,,,,,,,,,,224.08738420001464,None,224.08738420001464,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,12,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.72559270000784,None,,,,,,,,,,,,,,,,,228.7019957000157,None,228.7019957000157,None,230.67375459999312,None,230.67375459999312,None,230.6339645099768,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.87271510000573,None,,,,,,,,,,,,,,,,,230.86020850000205,None,230.86020850000205,None,231.99071139999432,None,231.99071139999432,None,231.99342387000215,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,14,14,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.65181579999626,None,,,,,,,,,,,,,,,,,233.12703790003434,None,233.12703790003434,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,15,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.96303650003392,None,,,,,,,,,,,,,,,,,237.8581825000001,None,237.8581825000001,None,239.87149990000762,None,239.87149990000762,None,239.81786363995636,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,16,16,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0983520000009,None,,,,,,,,,,,,,,,,,240.04508559999522,None,240.04508559999522,None,242.05871170002501,None,242.05871170002501,None,241.99086590994267,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,17,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.21827409998514,None,,,,,,,,,,,,,,,,,242.16184000001522,None,242.16184000001522,None,243.2817975000362,None,243.2817975000362,None,243.2783648400102,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,18,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.54752150003333,None,,,,,,,,,,,,,,,,,244.45148590003373,None,244.45148590003373,None,245.46061790001113,None,245.46061790001113,None,245.46834226000357,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.11218679999,None,,,,,,,,,,,,,,,,,246.62621100002434,None,246.62621100002434,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,20,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.4417747000116,None,,,,,,,,,,,,,,,,,251.37897970003542,None,251.37897970003542,None,252.4859530000249,None,252.4859530000249,None,252.49576474003263,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,Condition\CS+2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,21,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.08707010000944,None,,,,,,,,,,,,,,,,,253.57269090000773,None,253.57269090000773,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,22,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.3029830000014,None,,,,,,,,,,,,,,,,,258.23742160003167,None,258.23742160003167,None,260.2454617000185,None,260.2454617000185,None,260.1869060399942,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.3711554000038,None,,,,,,,,,,,,,,,,,260.3504939000122,None,260.3504939000122,None,262.3103581999894,None,262.3103581999894,None,262.26692897998726,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,24,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.52485570003046,None,,,,,,,,,,,,,,,,,262.52181320003,None,262.52181320003,None,264.4873954000068,None,264.4873954000068,None,264.4645745099813,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,25,25,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.7117567000096,None,,,,,,,,,,,,,,,,,264.6981029000017,None,264.6981029000017,None,266.6630698000081,None,266.6630698000081,None,266.6407529099786,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,26,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.86363740003435,None,,,,,,,,,,,,,,,,,266.8417158999946,None,266.8417158999946,None,267.97214000002714,None,267.97214000002714,None,267.9832502700097,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,27,27,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.6832493999973,None,,,,,,,,,,,,,,,,,269.14180730003864,None,269.14180730003864,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,28,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.7971782000386,None,,,,,,,,,,,,,,,,,273.75182100001257,None,273.75182100001257,None,274.86744579998776,None,274.86744579998776,None,274.8635913100268,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,29,29,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.4406906000222,None,,,,,,,,,,,,,,,,,275.95703480002703,None,275.95703480002703,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,Rating\ratingCS+2.png,,,,,1,0,1,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0461774999858,None,282.0461774999858,None,3.5625,41.62129260000074,282.0461774999858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,Rating\ratingCS-2.png,,,,,1,0,1,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,325.2347855999833,None,325.2347855999833,None,2.1015625,0.7149596000090241,325.2347855999833,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
PreCondition\CS+3.BMP,-0.1,,,,,,2,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,325.8006337999832,None,325.8006337999832,None,space,2.0906962000299245,325.8006337999832,None,327.9248024999979,None,327.9248024999979,328.9209593000123,328.93795470002806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
PreCondition\CS-3.BMP,0.4,,,,,,2,0,2,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.1210334000061,None,329.1210334000061,330.1043299000012,330.12101080000866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
PreCondition\CS+3.BMP,-0.1,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.22067380003864,None,330.22067380003864,331.2041181999957,331.2208028000314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
PreCondition\CS-3.BMP,0.4,,,,,,2,0,2,0,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.4540968000074,None,331.4540968000074,332.4375131999841,332.4540517000132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
PreCondition\CS-3.BMP,0.4,,,,,,2,0,2,0,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.5041964999982,None,332.5041964999982,333.4872368000215,333.50386970001273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
PreCondition\CS+3.BMP,-0.1,,,,,,2,0,2,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.6872638000059,None,333.6872638000059,334.6701791000087,334.6866344999871,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
PreCondition\CS-3.BMP,0.4,,,,,,2,0,2,0,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.85402830003295,None,334.85402830003295,335.83700980001595,335.85361819999525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
PreCondition\CS+3.BMP,-0.1,,,,,,2,0,2,0,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.98890180001035,None,335.98890180001035,336.9874337000074,337.00316590000875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
PreCondition\CS-3.BMP,0.4,,,,,,2,0,2,0,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.10467279999284,None,337.10467279999284,338.10301770002116,338.1203566000331,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
PreCondition\CS+3.BMP,-0.1,,,,,,2,0,2,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.2197521000053,None,338.2197521000053,339.20305630000075,339.21982260001823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,Rating\ratingCS+3.png,,,,,2,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0349637999898,None,341.0349637999898,None,1.734375,4.93300449999515,341.0349637999898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,Rating\ratingCS-3.png,,,,,2,0,2,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.3490395999979,None,347.3490395999979,None,1.7109374999999998,0.8399398000328802,347.3490395999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.29291090002516,None,,,,,,,,,348.1768737999955,None,348.1768737999955,None,space,2.05085689999396,348.1768737999955,None,350.2589366000029,None,350.2589366000029,None,351.3807960000122,None,351.3807960000122,None,351.38670734000624,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.60780340002384,None,,,,,,,,,,,,,,,,,352.51727399998344,None,352.51727399998344,None,353.52620570000727,None,353.52620570000727,None,353.5347136600292,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.79431369999656,None,,,,,,,,,,,,,,,,,354.7445425000042,None,354.7445425000042,None,355.76485590002267,None,355.76485590002267,None,355.7686048600124,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,3,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.95260740001686,None,,,,,,,,,,,,,,,,,356.9355113999918,None,356.9355113999918,None,357.9611575999879,None,357.9611575999879,None,357.966915460024,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,Condition\CS+3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.4834394000354,None,,,,,,,,,,,,,,,,,358.9831196999876,None,358.9831196999876,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,5,5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.60824420000426,None,,,,,,,,,,,,,,,,,363.598865500011,None,363.598865500011,None,365.5862724999897,None,365.5862724999897,None,365.5162897799513,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.7117234999896,None,,,,,,,,,,,,,,,,,365.66433300002245,None,365.66433300002245,None,366.78226430003997,None,366.78226430003997,None,366.7918728400138,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,7,7,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.3605894999928,None,,,,,,,,,,,,,,,,,367.8515408000094,None,367.8515408000094,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.5260067000054,None,,,,,,,,,,,,,,,,,372.49761600000784,None,372.49761600000784,None,373.61704169999575,None,373.61704169999575,None,373.62827694001606,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,9,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.24025929998606,None,,,,,,,,,,,,,,,,,374.7535802000202,None,374.7535802000202,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,10,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.53152570000384,None,,,,,,,,,,,,,,,,,379.47358390002046,None,379.47358390002046,None,380.5922219000058,None,380.5922219000058,None,380.5880774099903,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,11,11,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.25617509998847,None,,,,,,,,,,,,,,,,,381.7708287999849,None,381.7708287999849,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,12,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.3752321000211,None,,,,,,,,,,,,,,,,,386.2900506000151,None,386.2900506000151,None,387.39786690002074,None,387.39786690002074,None,387.40710534002864,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,13,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.5395605000085,None,,,,,,,,,,,,,,,,,388.4572269000346,None,388.4572269000346,None,389.46761920000426,None,389.46761920000426,None,389.46734823001896,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,14,14,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.3585473999847,None,,,,,,,,,,,,,,,,,390.885045300005,None,390.885045300005,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,15,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.71249410003657,None,,,,,,,,,,,,,,,,,395.67378429998644,None,395.67378429998644,None,397.6629406000138,None,397.6629406000138,None,397.5919731799862,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,16,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.79043029999593,None,,,,,,,,,,,,,,,,,397.73293350002496,None,397.73293350002496,None,398.83735929999966,None,398.83735929999966,None,398.8493023399962,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
