PreCondName,TrgCol,ratingName,CSName,UCSName,SoundName,ExtName,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,PreCond.thisRepN,PreCond.thisTrialN,PreCond.thisN,PreCond.thisIndex,RatingPreCond.thisRepN,RatingPreCond.thisTrialN,RatingPreCond.thisN,RatingPreCond.thisIndex,Cond.thisRepN,Cond.thisTrialN,Cond.thisN,Cond.thisIndex,RatingCond.thisRepN,RatingCond.thisTrialN,RatingCond.thisN,RatingCond.thisIndex,Extinction1.thisRepN,Extinction1.thisTrialN,Extinction1.thisN,Extinction1.thisIndex,Rating3.thisRepN,Rating3.thisTrialN,Rating3.thisN,Rating3.thisIndex,InstrBkg.started,InstrBkg.stopped,TagFig.started,TagFig.stopped,InstrKeyResp.keys,InstrKeyResp.rt,InstrKeyResp.started,InstrKeyResp.stopped,precondBkg.started,precondBkg.stopped,imagePreCond.started,imagePreCond.stopped,BlankBkg.started,BlankBkg.stopped,Bkg.started,Bkg.stopped,image.started,image.stopped,Scale.response,Scale.rt,Scale.started,Scale.stopped,InstrBkg2.started,InstrBkg2.stopped,TagFig2.started,TagFig2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,CSBkg.started,CSBkg.stopped,CS_image.started,CS_image.stopped,UCSBkg.started,UCSBkg.stopped,UCS_image.started,UCS_image.stopped,sound_1.started,sound_1.stopped,InstrBkg3.started,InstrBkg3.stopped,TagFig3.started,TagFig3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ExtBkg.started,ExtBkg.stopped,Ext_image.started,Ext_image.stopped,EndTxt.started,EndTxt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,700.7820367000531,None,,,,,,,,,,,,,,,,,695.3124989000498,None,695.3124989000498,None,None,None,None,None,None,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,6,6,29,,,,,,,,,,,,,,,,,,,,,,,,,705.0547808000119,None,,,,,,,,,,,,,,,,,701.9986388000543,None,701.9986388000543,None,705.0138637000346,None,705.0138637000346,None,704.9483932401636,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,7,7,15,,,,,,,,,,,,,,,,,,,,,,,,,709.3746714000008,None,,,,,,,,,,,,,,,,,706.3012142000371,None,706.3012142000371,None,709.3063062000438,None,709.3063062000438,None,709.236690010177,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,8,8,28,,,,,,,,,,,,,,,,,,,,,,,,,713.6335990000516,None,,,,,,,,,,,,,,,,,710.5762654000428,None,710.5762654000428,None,713.5565836000023,None,713.5565836000023,None,713.4924388801446,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,9,9,17,,,,,,,,,,,,,,,,,,,,,,,,,717.7972109000548,None,,,,,,,,,,,,,,,,,714.7470184000558,None,714.7470184000558,None,717.7399636000046,None,717.7399636000046,None,717.6772451801226,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,721.9528069000226,None,,,,,,,,,,,,,,,,,718.8993920000503,None,718.8993920000503,None,721.0126127000549,None,721.0126127000549,None,721.0109906100552,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,11,11,4,,,,,,,,,,,,,,,,,,,,,,,,,726.0132891000248,None,,,,,,,,,,,,,,,,,722.9845958000515,None,722.9845958000515,None,725.0127410000423,None,725.0127410000423,None,725.0163619600353,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,12,12,14,,,,,,,,,,,,,,,,,,,,,,,,,730.1371800000197,None,,,,,,,,,,,,,,,,,727.0819023000076,None,727.0819023000076,None,729.0919209000422,None,729.0919209000422,None,729.098346260027,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,13,13,7,,,,,,,,,,,,,,,,,,,,,,,,,734.4462246000185,None,,,,,,,,,,,,,,,,,731.3980072000413,None,731.3980072000413,None,733.4095796000329,None,733.4095796000329,None,733.4153620600118,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,14,14,3,,,,,,,,,,,,,,,,,,,,,,,,,738.526961800002,None,,,,,,,,,,,,,,,,,735.4600015000324,None,735.4600015000324,None,737.4743043000344,None,737.4743043000344,None,737.4808999600355,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,15,15,27,,,,,,,,,,,,,,,,,,,,,,,,,745.4527560000424,None,,,,,,,,,,,,,,,,,739.9492312000366,None,739.9492312000366,None,None,None,None,None,None,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,16,16,9,,,,,,,,,,,,,,,,,,,,,,,,,749.9390344000421,None,,,,,,,,,,,,,,,,,746.8692369000055,None,746.8692369000055,None,748.9803845999995,None,748.9803845999995,None,748.9866424400243,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,17,17,21,,,,,,,,,,,,,,,,,,,,,,,,,756.6884019999998,None,,,,,,,,,,,,,,,,,751.1834399000509,None,751.1834399000509,None,None,None,None,None,None,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,18,18,10,,,,,,,,,,,,,,,,,,,,,,,,,761.0113738000509,None,,,,,,,,,,,,,,,,,757.9895467000315,None,757.9895467000315,None,760.1127675000462,None,760.1127675000462,None,760.1215876400238,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,19,19,20,,,,,,,,,,,,,,,,,,,,,,,,,767.6188880000263,None,,,,,,,,,,,,,,,,,762.1029318000074,None,762.1029318000074,None,None,None,None,None,None,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,20,20,26,,,,,,,,,,,,,,,,,,,,,,,,,771.8760479000048,None,,,,,,,,,,,,,,,,,768.8123560000095,None,768.8123560000095,None,771.7476143000531,None,771.7476143000531,None,771.7292564801755,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,21,21,19,,,,,,,,,,,,,,,,,,,,,,,,,776.2101340000518,None,,,,,,,,,,,,,,,,,773.2007384000462,None,773.2007384000462,None,776.1879114000476,None,776.1879114000476,None,776.1168293801602,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,780.443896700046,None,,,,,,,,,,,,,,,,,777.4260580000118,None,777.4260580000118,None,780.42088780005,None,780.42088780005,None,780.3420087801642,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,23,23,6,,,,,,,,,,,,,,,,,,,,,,,,,784.7809574000421,None,,,,,,,,,,,,,,,,,781.7252560000052,None,781.7252560000052,None,783.8316164000425,None,783.8316164000425,None,783.8414407400414,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,-0.1,,Condition\CS+3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,24,24,2,,,,,,,,,,,,,,,,,,,,,,,,,791.4783865000354,None,,,,,,,,,,,,,,,,,785.9677440000232,None,785.9677440000232,None,None,None,None,None,None,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,25,25,13,,,,,,,,,,,,,,,,,,,,,,,,,795.7145434000413,None,,,,,,,,,,,,,,,,,792.6774627000559,None,792.6774627000559,None,794.7959492000518,None,794.7959492000518,None,794.7957190400339,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,26,26,25,,,,,,,,,,,,,,,,,,,,,,,,,802.4617840000428,None,,,,,,,,,,,,,,,,,796.9500583000481,None,796.9500583000481,None,None,None,None,None,None,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,27,27,18,,,,,,,,,,,,,,,,,,,,,,,,,806.7977405000129,None,,,,,,,,,,,,,,,,,803.7808228000067,None,803.7808228000067,None,806.7712080000201,None,806.7712080000201,None,806.7109189801267,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,28,28,24,,,,,,,,,,,,,,,,,,,,,,,,,811.13568940002,None,,,,,,,,,,,,,,,,,808.059163900034,None,808.059163900034,None,811.0409338000463,None,811.0409338000463,None,810.9750987801235,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,-0.1,,Condition\CS+3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,29,29,1,,,,,,,,,,,,,,,,,,,,,,,,,815.5656608000281,None,,,,,,,,,,,,,,,,,812.4940095000202,None,812.4940095000202,None,815.5188439000049,None,815.5188439000049,None,815.4626931701787,None,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,-0.1,Rating\ratingCS+3.png,,,,,2,0,2,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,818.2311035000021,None,818.2311035000021,None,3.6796875,58.774086399993394,818.2311035000021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,Rating\ratingCS-3.png,,,,,2,0,2,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,878.493603800016,None,878.493603800016,None,2.3203125,1.4255448000039905,878.493603800016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.9104768000543,None,879.9104768000543,None,space,2.7589115000446327,879.9104768000543,None,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,12,,,,,,,,,,,,,,,,,888.713955800049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.7122500000405,None,882.7122500000405,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,895.7467251000344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.7536390000023,None,889.7536390000023,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,903.0628076000139,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.063403600012,None,897.063403600012,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,3,3,16,,,,,,,,,,,,,,,,,910.2286154000321,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.219489500043,None,904.219489500043,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,917.6454164000461,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.6535839000135,None,911.6535839000135,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,5,5,17,,,,,,,,,,,,,,,,,924.7628295000177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.7498795000138,None,918.7498795000138,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,6,6,9,,,,,,,,,,,,,,,,,932.1108968000044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.1039459000458,None,926.1039459000458,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,939.3923688000068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.3791785000358,None,933.3791785000358,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,8,8,5,,,,,,,,,,,,,,,,,946.6250371000497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.6253753000055,None,940.6253753000055,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,9,9,10,,,,,,,,,,,,,,,,,953.9106755000539,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.9176136000315,None,947.9176136000315,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,10,10,15,,,,,,,,,,,,,,,,,961.1900953000295,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.1903672000044,None,955.1903672000044,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,11,11,18,,,,,,,,,,,,,,,,,968.5738201000495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.5734906000434,None,962.5734906000434,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,12,12,8,,,,,,,,,,,,,,,,,975.8887503000442,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.882127000019,None,969.882127000019,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,13,13,14,,,,,,,,,,,,,,,,,983.0410239000339,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0326396000455,None,977.0326396000455,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,14,14,2,,,,,,,,,,,,,,,,,990.1871780000511,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.1826918000006,None,984.1826918000006,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,15,15,19,,,,,,,,,,,,,,,,,997.2364473000052,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.2325880000135,None,991.2325880000135,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,16,16,1,,,,,,,,,,,,,,,,,1004.40336570004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.3994603000465,None,998.3994603000465,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,17,17,11,,,,,,,,,,,,,,,,,1011.6852895000484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.6813557000132,None,1005.6813557000132,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,18,18,0,,,,,,,,,,,,,,,,,1018.968204600038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.9632673000451,None,1012.9632673000451,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,19,19,13,,,,,,,,,,,,,,,,,1026.3862437000498,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.3823690999998,None,1020.3823690999998,None,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,-0.1,Rating\ratingCS+1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,1029.1817937000305,None,1029.1817937000305,None,1.9765624999999998,124.1137735999655,1029.1817937000305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,0.4,Rating\ratingCS-1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,1154.788829200028,None,1154.788829200028,None,2.5078125,0.8251727999886498,1154.788829200028,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1458,FigureTest,2021.2.1,60.05241375433173,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.5114881000482,None,,,,,,,
