PreCondName,TrgCol,ratingName,CSName,UCSName,SoundName,ExtName,Session_Condition.thisRepN,Session_Condition.thisTrialN,Session_Condition.thisN,Session_Condition.thisIndex,PreCond.thisRepN,PreCond.thisTrialN,PreCond.thisN,PreCond.thisIndex,RatingPreCond.thisRepN,RatingPreCond.thisTrialN,RatingPreCond.thisN,RatingPreCond.thisIndex,Cond.thisRepN,Cond.thisTrialN,Cond.thisN,Cond.thisIndex,RatingCond.thisRepN,RatingCond.thisTrialN,RatingCond.thisN,RatingCond.thisIndex,Session_Extinction.thisRepN,Session_Extinction.thisTrialN,Session_Extinction.thisN,Session_Extinction.thisIndex,Extinction.thisRepN,Extinction.thisTrialN,Extinction.thisN,Extinction.thisIndex,RatingExt.thisRepN,RatingExt.thisTrialN,RatingExt.thisN,RatingExt.thisIndex,InstrBkg.started,InstrBkg.stopped,TagFig.started,TagFig.stopped,InstrKeyResp.keys,InstrKeyResp.rt,InstrKeyResp.started,InstrKeyResp.stopped,precondBkg.started,precondBkg.stopped,imagePreCond.started,imagePreCond.stopped,BlankBkg.started,BlankBkg.stopped,Bkg.started,Bkg.stopped,image.started,image.stopped,Scale.response,Scale.rt,Scale.started,Scale.stopped,InstrBkg2.started,InstrBkg2.stopped,TagFig2.started,TagFig2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,CSBkg.started,CSBkg.stopped,CS_image.started,CS_image.stopped,UCSBkg.started,UCSBkg.stopped,UCS_image.started,UCS_image.stopped,sound_1.started,sound_1.stopped,InstrBkg3.started,InstrBkg3.stopped,TagFig3.started,TagFig3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ExtBkg.started,ExtBkg.stopped,Ext_image.started,Ext_image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.7077409000485,None,,,,,,,,,,,,,,,,,429.68444199999794,None,429.68444199999794,None,430.79093250003643,None,430.79093250003643,None,430.8010530400556,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,4,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.29340280004544,None,,,,,,,,,,,,,,,,,432.8436527000158,None,432.8436527000158,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,5,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.4856112000416,None,,,,,,,,,,,,,,,,,438.44328450004105,None,438.44328450004105,None,440.44887250004103,None,440.44887250004103,None,440.3814890102891,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,6,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.71986470004776,None,,,,,,,,,,,,,,,,,441.70352300000377,None,441.70352300000377,None,443.6508264000295,None,443.6508264000295,None,443.62510508026463,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,Condition\CS+3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.90540849999525,None,,,,,,,,,,,,,,,,,444.8047659000149,None,444.8047659000149,None,446.7876447000308,None,446.7876447000308,None,446.7095635502774,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,8,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.05645940004615,None,,,,,,,,,,,,,,,,,448.0129339999985,None,448.0129339999985,None,450.008754200011,None,450.008754200011,None,449.93138345025363,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,9,9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.14133710000897,None,,,,,,,,,,,,,,,,,451.0964012000477,None,451.0964012000477,None,453.0952610000386,None,453.0952610000386,None,453.01910018025666,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.3529192000278,None,,,,,,,,,,,,,,,,,454.3331225000438,None,454.3331225000438,None,455.4374009000021,None,455.4374009000021,None,455.43369591002704,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,11,11,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.2030895000207,None,,,,,,,,,,,,,,,,,457.66169300000183,None,457.66169300000183,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,12,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.4081788000185,None,,,,,,,,,,,,,,,,,463.3706544000306,None,463.3706544000306,None,464.4753004000522,None,464.4753004000522,None,464.4711898100737,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.64058920001844,None,,,,,,,,,,,,,,,,,466.5786155000096,None,466.5786155000096,None,467.60008950001793,None,467.60008950001793,None,467.59742126005006,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,14,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.79422910005087,None,,,,,,,,,,,,,,,,,469.72763660002965,None,469.72763660002965,None,470.7395288000116,None,470.7395288000116,None,470.74570066001036,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,15,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.06409290002193,None,,,,,,,,,,,,,,,,,473.0109915000503,None,473.0109915000503,None,474.0258237000089,None,474.0258237000089,None,474.0284330600058,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,Condition\CS+3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,16,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.73853180004517,None,,,,,,,,,,,,,,,,,476.260563799995,None,476.260563799995,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,17,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.900974600052,None,,,,,,,,,,,,,,,,,481.8401887000073,None,481.8401887000073,None,482.94513150001876,None,482.94513150001876,None,482.95672824004436,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,18,18,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.481830100005,None,,,,,,,,,,,,,,,,,484.9650715000462,None,484.9650715000462,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,19,19,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.7911238000379,None,,,,,,,,,,,,,,,,,490.7297330000438,None,490.7297330000438,None,492.66893850005,None,492.66893850005,None,492.6523097802536,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,20,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.9819402000285,None,,,,,,,,,,,,,,,,,493.9387862000149,None,493.9387862000149,None,495.9505395000451,None,495.9505395000451,None,495.87814481026146,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,21,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.2219422000344,None,,,,,,,,,,,,,,,,,497.15477280004416,None,497.15477280004416,None,499.14943300001323,None,499.14943300001323,None,499.07741348027486,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,22,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.3958187000244,None,,,,,,,,,,,,,,,,,500.33742710005026,None,500.33742710005026,None,501.44784630002687,None,501.44784630002687,None,501.45691434006443,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,23,23,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.5716432000045,None,,,,,,,,,,,,,,,,,503.4840620000032,None,503.4840620000032,None,504.494153800013,None,504.494153800013,None,504.5024558600504,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,24,24,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.0846892000409,None,,,,,,,,,,,,,,,,,506.63418290001573,None,506.63418290001573,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,25,25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.2278951000189,None,,,,,,,,,,,,,,,,,512.1508994000033,None,512.1508994000033,None,514.0875508000026,None,514.0875508000026,None,514.0556698502332,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,26,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.3289476000355,None,,,,,,,,,,,,,,,,,515.3079158000182,None,515.3079158000182,None,516.4391015000292,None,516.4391015000292,None,516.4417914700635,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,27,27,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.6337835000013,None,,,,,,,,,,,,,,,,,518.5664054000517,None,518.5664054000517,None,519.6004705000087,None,519.6004705000087,None,519.59624536006,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,28,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.4303820000496,None,,,,,,,,,,,,,,,,,521.9441040999955,None,521.9441040999955,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,29,29,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.5649664000375,None,,,,,,,,,,,,,,,,,527.4816755000502,None,527.4816755000502,None,529.4669041000307,None,529.4669041000307,None,529.4037425802787,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,Rating\ratingCS+3.png,,,,,2,0,2,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,532.1775513000321,None,532.1775513000321,None,1.5468749999999996,18.19250090001151,532.1775513000321,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,Rating\ratingCS-3.png,,,,,2,0,2,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,551.8170494000078,None,551.8170494000078,None,1.5781249999999996,1.4872989999712445,551.8170494000078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.3986442000023,None,553.3986442000023,None,space,2.3370986999943852,553.3986442000023,None,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,556.7820069000009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.7977307999972,None,555.7977307999972,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,11,,,,,,,,,,,,,,,,,558.9308694000356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.9165981000406,None,557.9165981000406,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,6,,,,,,,,,,,,,,,,,561.0313020000467,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0327311000437,None,560.0327311000437,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,10,,,,,,,,,,,,,,,,,563.198053500033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.2098934000242,None,562.2098934000242,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,7,,,,,,,,,,,,,,,,,565.2649204000481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.2591379000223,None,564.2591379000223,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,13,,,,,,,,,,,,,,,,,567.5496228000266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.5592755000107,None,566.5592755000107,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,1,,,,,,,,,,,,,,,,,569.5970043000416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.5982293999987,None,568.5982293999987,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,15,,,,,,,,,,,,,,,,,571.73214680003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.7317140999949,None,570.7317140999949,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,18,,,,,,,,,,,,,,,,,573.9147305000224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.9132212999975,None,572.9132212999975,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,5,,,,,,,,,,,,,,,,,576.131306299998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.1390717000468,None,575.1390717000468,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,0,,,,,,,,,,,,,,,,,578.3627503000316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.3629375000019,None,577.3629375000019,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,17,,,,,,,,,,,,,,,,,580.5460612000315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.5405629000161,None,579.5405629000161,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,3,,,,,,,,,,,,,,,,,582.646716999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.6552618000424,None,581.6552618000424,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,14,,,,,,,,,,,,,,,,,584.7314431000268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.7253708000062,None,583.7253708000062,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,16,,,,,,,,,,,,,,,,,586.8285344000324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.8282626,None,585.8282626,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,4,,,,,,,,,,,,,,,,,588.9144678000011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.9123308000271,None,587.9123308000271,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,19,,,,,,,,,,,,,,,,,591.0629925000248,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.0706093000481,None,590.0706093000481,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,9,,,,,,,,,,,,,,,,,593.1614683000371,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.161898899998,None,592.161898899998,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,2,,,,,,,,,,,,,,,,,595.4443079000339,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.4444237000425,None,594.4444237000425,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,8,,,,,,,,,,,,,,,,,597.6271609000396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.6271592000267,None,596.6271592000267,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,Rating\ratingCS+3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,600.3326064000139,None,600.3326064000139,None,2.1171875,357.65934760001255,600.3326064000139,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,Rating\ratingCS-3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,959.6606620000093,None,959.6606620000093,None,1.9062499999999998,0.9523056999896653,959.6606620000093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,15,,,,,,,,,,,,,,,,,961.4048725000466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.3658754000207,None,960.3658754000207,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,12,,,,,,,,,,,,,,,,,963.5066249000374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.5043453000253,None,962.5043453000253,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,18,,,,,,,,,,,,,,,,,965.5891990000382,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.5875912000192,None,964.5875912000192,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,17,,,,,,,,,,,,,,,,,967.6539333999972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.6398367000511,None,966.6398367000511,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,7,,,,,,,,,,,,,,,,,969.8392714000074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.8390896000201,None,968.8390896000201,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,4,,,,,,,,,,,,,,,,,971.937623100006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.9376245000167,None,970.9376245000167,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,13,,,,,,,,,,,,,,,,,974.1368558999966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.1314320000238,None,973.1314320000238,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,6,,,,,,,,,,,,,,,,,976.3864804000477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.380698700028,None,975.380698700028,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,0,,,,,,,,,,,,,,,,,978.6555675000418,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.652940800006,None,977.652940800006,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,8,,,,,,,,,,,,,,,,,980.7531810000073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.7384486000519,None,979.7384486000519,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,16,,,,,,,,,,,,,,,,,982.8189852000214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.8205964000081,None,981.8205964000081,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,1,,,,,,,,,,,,,,,,,985.0532589000068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.0438288000296,None,984.0438288000296,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
